source_type,source_name,text,published_at,engagement,claim,verdict,clean_text,sentiment_score,sentiment,media_bias,truth_bucket,published_date
news,Dailymail.com,"Well, that was fast.
That true blissful moment of detente this past weekend, the press and the president coming together after the shooting at the White House Correspondents' Dinner, seemed to augur… [+6354 chars]",2026-04-29T23:38:17Z,0,,,"Well, that was fast. That true blissful moment of detente this past weekend, the press and the president coming together after the shooting at the White House Correspondents' Dinner, seemed to augur 6354 chars",0.07500000000000001,positive,leans right,unknown,2026-04-29
news,Boredpanda.com,"Erika Kirk, the widow of Turning Point USA founder Charlie Kirk, has spoken publicly for the first time after the attack at the White House Correspondents’ Dinner on April 25, 2026, describing the ni… [+7187 chars]",2026-04-29T23:13:21Z,0,,,"Erika Kirk, the widow of Turning Point USA founder Charlie Kirk, has spoken publicly for the first time after the attack at the White House Correspondents Dinner on April 25, 2026, describing the ni 7187 chars",0.08333333333333333,positive,unknown,unknown,2026-04-29
news,Fox News,"After yet another assassination attempt on President Donald Trump, debate over late-night political talk show host Jimmy Kimmel continues. 
Kimmel, who was ostensibly hired to host a comedy show, ra… [+4658 chars]",2026-04-29T21:43:04Z,0,,,"After yet another assassination attempt on President Donald Trump, debate over late-night political talk show host Jimmy Kimmel continues. Kimmel, who was ostensibly hired to host a comedy show, ra 4658 chars",0.0,neutral,right,unknown,2026-04-29
news,The Intercept,"A seventeen-second video shows a dark-haired man rapping his pale knuckles gently below the tinted windows of a silver minivan. He stands back, shoving his hands into the pockets of his puffer coat, … [+20097 chars]",2026-04-29T21:41:43Z,0,,,"A seventeen-second video shows a dark-haired man rapping his pale knuckles gently below the tinted windows of a silver minivan. He stands back, shoving his hands into the pockets of his puffer coat, 20097 chars",-0.003333333333333327,neutral,left,unknown,2026-04-29
news,Fox News,Pennsylvania Democratic congressional candidate Dr. Ala Stanford paused during a live television interview when asked who should enforce U.S. immigration laws if Immigration and Customs Enforcement (… [+3283 chars],2026-04-29T21:09:56Z,0,,,Pennsylvania Democratic congressional candidate Dr. Ala Stanford paused during a live television interview when asked who should enforce U.S. immigration laws if Immigration and Customs Enforcement 3283 chars,0.13636363636363635,positive,right,unknown,2026-04-29
news,Slate Magazine,"Sign up for the Slatest to get the most insightful analysis, criticism, and advice out there, delivered to your inbox daily.
Once again, the Trump administration has declared war on Jimmy Kimmelbut … [+7367 chars]",2026-04-29T21:03:34Z,0,,,"Sign up for the Slatest to get the most insightful analysis, criticism, and advice out there, delivered to your inbox daily. Once again, the Trump administration has declared war on Jimmy Kimmelbut 7367 chars",0.25,positive,left,unknown,2026-04-29
news,Fox News,"Former Trump advisor Alina Habba battled ""The View"" co-hosts on Wednesday when pressed on the indictment of former FBI Director James Comey, which Sunny Hostin said she believed was a ""vindictive pro… [+3889 chars]",2026-04-29T20:19:45Z,0,,,"Former Trump advisor Alina Habba battled The View co-hosts on Wednesday when pressed on the indictment of former FBI Director James Comey, which Sunny Hostin said she believed was a vindictive pro 3889 chars",0.0,neutral,right,unknown,2026-04-29
news,Mother Jones,"Critics say the FBI's ""backdoor searches"" of Section 702 data violate Americans' privacy rights.Al Drago/Getty
Get your news from a source thats not owned and controlled by oligarchs. Sign up for th… [+7463 chars]",2026-04-29T20:14:40Z,0,,,Critics say the FBI's backdoor searches of Section 702 data violate Americans' privacy rights.Al Drago Getty Get your news from a source thats not owned and controlled by oligarchs. Sign up for th 7463 chars,0.0,neutral,left,unknown,2026-04-29
news,Fox News,"Rep. James Comer, R-Ky., politely disagreed with President Donald Trump on Wednesday, defending late-night host Jimmy Kimmel against renewed calls to remove him from the air following a controversial… [+2599 chars]",2026-04-29T20:00:13Z,0,,,"Rep. James Comer, R-Ky., politely disagreed with President Donald Trump on Wednesday, defending late-night host Jimmy Kimmel against renewed calls to remove him from the air following a controversial 2599 chars",0.275,positive,right,unknown,2026-04-29
news,Abcnews.com,"PANAMA CITY -- The U.S. State Department accused China of violating Panama's sovereignty over a port dispute in the Central American nation, triggering another fierce back-and-forth on Wednesday as t… [+2562 chars]",2026-04-29T18:40:36Z,0,,,"PANAMA CITY -- The U.S. State Department accused China of violating Panama's sovereignty over a port dispute in the Central American nation, triggering another fierce back-and-forth on Wednesday as t 2562 chars",0.0,neutral,leans left,unknown,2026-04-29
news,Deadline,"It was dinner time at the White House Correspondents’ Dinner on Saturday, and C-SPAN had switched to a split screen: On the right side, there was Oz Pearlman, the mentalist, performing one of his fea… [+9380 chars]",2026-04-29T18:30:00Z,0,,,"It was dinner time at the White House Correspondents Dinner on Saturday, and C-SPAN had switched to a split screen On the right side, there was Oz Pearlman, the mentalist, performing one of his fea 9380 chars",0.14285714285714285,positive,center,unknown,2026-04-29
news,TheWrap,"The National Association of Broadcasters slammed the FCC’s move to target ABC for an early license renewal in the wake of Jimmy Kimmel and Donald Trump’s latest controversy.
The NAB an advocacy asso… [+1024 chars]",2026-04-29T18:18:03Z,0,,,The National Association of Broadcasters slammed the FCC s move to target ABC for an early license renewal in the wake of Jimmy Kimmel and Donald Trump s latest controversy. The NAB an advocacy asso 1024 chars,0.3,positive,leans left,unknown,2026-04-29
news,Deadline,"The National Association of Broadcasters is criticizing Donald Trump-appointed FCC Chairman Brendan Carr for its scrutiny of Disney and ABC over a joke by Jimmy Kimmel.
In a statement Wednesday, the… [+2809 chars]",2026-04-29T18:11:34Z,0,,,"The National Association of Broadcasters is criticizing Donald Trump-appointed FCC Chairman Brendan Carr for its scrutiny of Disney and ABC over a joke by Jimmy Kimmel. In a statement Wednesday, the 2809 chars",0.0,neutral,center,unknown,2026-04-29
news,Fox News,"Far-left podcaster Joy Reid speculated on Monday that the White House Correspondents' Association Dinner shooting over the weekend could have been staged, tying it to President Donald Trumps desire f… [+3161 chars]",2026-04-29T18:00:01Z,0,,,"Far-left podcaster Joy Reid speculated on Monday that the White House Correspondents' Association Dinner shooting over the weekend could have been staged, tying it to President Donald Trumps desire f 3161 chars",0.4,positive,right,unknown,2026-04-29
news,Slate Magazine,"Sign up for the Slatest to get the most insightful analysis, criticism, and advice out there, delivered to your inbox daily.
As British Prime Minister Keir Starmer faces continued speculation about … [+10412 chars]",2026-04-29T17:42:12Z,0,,,"Sign up for the Slatest to get the most insightful analysis, criticism, and advice out there, delivered to your inbox daily. As British Prime Minister Keir Starmer faces continued speculation about 10412 chars",0.16666666666666666,positive,left,unknown,2026-04-29
news,Breitbart News,The shots that rang through the ballroom at the Washington Hilton last week bounced off the same walls as when President Ronald Reagan was shot and nearly killed 45 years ago. But the reaction to the… [+4632 chars],2026-04-29T16:51:59Z,0,,,The shots that rang through the ballroom at the Washington Hilton last week bounced off the same walls as when President Ronald Reagan was shot and nearly killed 45 years ago. But the reaction to the 4632 chars,-0.06666666666666667,negative,right,unknown,2026-04-29
news,Fox News,"CBS and ABC Post Lowest-Rated April with Primetime Viewers This Century
Hannity Secures Best Month of 2026 Surpassing ESPNs Coverage of The Masters
Gutfeld! Marks its Five-Year Anniversary Leading … [+9402 chars]",2026-04-29T16:44:11Z,0,,,CBS and ABC Post Lowest-Rated April with Primetime Viewers This Century Hannity Secures Best Month of 2026 Surpassing ESPNs Coverage of The Masters Gutfeld! Marks its Five-Year Anniversary Leading 9402 chars,1.0,positive,right,unknown,2026-04-29
news,TheJournal.ie,NEW IMAGES INCLUDED in a court filing by the US government show the man who has been charged with attempting to assassinate Donald Trump at the White House correspondents dinner show him with weapons… [+2933 chars],2026-04-29T16:31:36Z,0,,,NEW IMAGES INCLUDED in a court filing by the US government show the man who has been charged with attempting to assassinate Donald Trump at the White House correspondents dinner show him with weapons 2933 chars,0.06818181818181818,positive,center,unknown,2026-04-29
news,Mother Jones,Newly appointed Justice Department counselor Joe diGenova (third from the left) with Miami US attorney Jason Reding Quiñones (center) during his swearing-in ceremony on Monday. US Department of Justi… [+10696 chars],2026-04-29T16:30:52Z,0,,,Newly appointed Justice Department counselor Joe diGenova third from the left with Miami US attorney Jason Reding Qui ones center during his swearing-in ceremony on Monday. US Department of Justi 10696 chars,0.009090909090909087,neutral,left,unknown,2026-04-29
news,Fox News,"Late-night host Jimmy Kimmel jumped on President Donald Trump's joke that his marriage to first lady Melania Trump wouldn't be as long as his parents' 63-year union during his show on Tuesday.
Trump… [+3007 chars]",2026-04-29T16:03:56Z,0,,,Late-night host Jimmy Kimmel jumped on President Donald Trump's joke that his marriage to first lady Melania Trump wouldn't be as long as his parents' 63-year union during his show on Tuesday. Trump 3007 chars,0.1,positive,right,unknown,2026-04-29
news,Wnd.com,"Cole Allen selfie (Courtesy U.S. Department of Justice)
Federal prosecutors on Wednesday released a haunting selfie snapped by Cole Allen, the suspect accused of trying to assassinate President Dona… [+5051 chars]",2026-04-29T15:50:01Z,0,,,"Cole Allen selfie Courtesy U.S. Department of Justice Federal prosecutors on Wednesday released a haunting selfie snapped by Cole Allen, the suspect accused of trying to assassinate President Dona 5051 chars",0.0,neutral,right,unknown,2026-04-29
news,Mediaite,"(Images via DOJ)
Federal prosecutors have released a series of chilling selfies taken by the man accused of attempting to assassinate President Donald Trump at the White House Correspondents Dinner,… [+2981 chars]",2026-04-29T14:41:39Z,0,,,"Images via DOJ Federal prosecutors have released a series of chilling selfies taken by the man accused of attempting to assassinate President Donald Trump at the White House Correspondents Dinner, 2981 chars",-0.25,negative,leans left,unknown,2026-04-29
news,Thenation.com,"Politics / April 29, 2026
The presidents decision to commandeer the DOJ to argue that his ballroom is a security necessity is the ultimate sign that this country is in decline.
Edit
Ad Policy
Don… [+8771 chars]",2026-04-29T14:31:18Z,0,,,"Politics April 29, 2026 The presidents decision to commandeer the DOJ to argue that his ballroom is a security necessity is the ultimate sign that this country is in decline. Edit Ad Policy Don 8771 chars",0.0,neutral,left,unknown,2026-04-29
news,Yahoo Entertainment,"Golfpocalypse is a collection of words that runs prior to each week's PGA Tour event, mostly ABOUT that event. Reach out with your hottest takes on absolutely anything at shane.spr8@gmail.com. We'll … [+10426 chars]",2026-04-29T14:02:18Z,0,,,"Golfpocalypse is a collection of words that runs prior to each week's PGA Tour event, mostly ABOUT that event. Reach out with your hottest takes on absolutely anything at shane.spr8 .com. We'll 10426 chars",0.2333333333333333,positive,center,unknown,2026-04-29
news,Raw Story,"A conservative commentator faced pushback from fellow panelists on ""CNN This Morning"" for justifying the second indictment against former FBI Director James Comey and the federal investigation of TV … [+3182 chars]",2026-04-29T13:26:47Z,0,,,A conservative commentator faced pushback from fellow panelists on CNN This Morning for justifying the second indictment against former FBI Director James Comey and the federal investigation of TV 3182 chars,0.0,neutral,left,unknown,2026-04-29
news,Raw Story,"The Trump administration has been aligned in the narrative it's promoted surrounding the White House Correspondents Dinner (WHCD) shooting last Saturday, particularly with how it has painted the susp… [+2151 chars]",2026-04-29T13:17:55Z,0,,,"The Trump administration has been aligned in the narrative it's promoted surrounding the White House Correspondents Dinner WHCD shooting last Saturday, particularly with how it has painted the susp 2151 chars",0.05555555555555555,positive,left,unknown,2026-04-29
news,The New Republic,"In considering Floridas and Virginias actions, its worth remembering the recent history of gerrymandering in the United States. During the 2010s, Republicans aggressively gerrymandered, ensuring that… [+1943 chars]",2026-04-29T12:50:38Z,0,,,"In considering Floridas and Virginias actions, its worth remembering the recent history of gerrymandering in the United States. During the 2010s, Republicans aggressively gerrymandered, ensuring that 1943 chars",0.15,positive,left,unknown,2026-04-29
news,Techdirt,"from the sad,-pathetic-men dept
Anonymous insiders tell the access journalists at Semafor that Trump FCC boss Brendan Carr is cooking up a “review” of ABC broadcast licenses after Jimmy Kimmel once … [+4048 chars]",2026-04-29T12:23:37Z,0,,,"from the sad,-pathetic-men dept Anonymous insiders tell the access journalists at Semafor that Trump FCC boss Brendan Carr is cooking up a review of ABC broadcast licenses after Jimmy Kimmel once 4048 chars",0.0,neutral,leans left,unknown,2026-04-29
news,Common Dreams,"The defeat of Viktor Orbán and the Fidesz Party in Hungarian national elections on April 12 signaled a turning point for right-wing movements across Europe and in the United States. Orbán, having use… [+22416 chars]",2026-04-29T12:02:01Z,0,,,"The defeat of Viktor Orb n and the Fidesz Party in Hungarian national elections on April 12 signaled a turning point for right-wing movements across Europe and in the United States. Orb n, having use 22416 chars",0.0,neutral,left,unknown,2026-04-29
news,Abcnews.com,A man acting erratically on a train headed for Chicago was spotted by a rail worker who called police. Officers found guns and a pamphlet about crowd control in his carry-on bag and a plan for a mass… [+6286 chars],2026-04-29T11:44:43Z,0,,,A man acting erratically on a train headed for Chicago was spotted by a rail worker who called police. Officers found guns and a pamphlet about crowd control in his carry-on bag and a plan for a mass 6286 chars,0.0,neutral,leans left,unknown,2026-04-29
news,BusinessLine,"<li></li>
April 29, 2026 15:57This live blog is closed
To read more, visit businessline
<li></li>
April 29, 2026 15:54MAS Financial Services reported standalone net profit for the quarter ended M… [+74929 chars]",2026-04-29T10:32:50Z,0,,,"li li April 29, 2026 15 57This live blog is closed To read more, visit businessline li li April 29, 2026 15 54MAS Financial Services reported standalone net profit for the quarter ended M 74929 chars",0.10727272727272727,positive,center,unknown,2026-04-29
news,Fox News,"OutKick host Riley Gaines says her new childrens book, ""1, 2, 3, We Are Free!,"" was born out of motherhood, telling Fox News Digital that the arrival of her daughter reshaped her sense of purpose and… [+4211 chars]",2026-04-29T10:30:59Z,0,,,"OutKick host Riley Gaines says her new childrens book, 1, 2, 3, We Are Free!, was born out of motherhood, telling Fox News Digital that the arrival of her daughter reshaped her sense of purpose and 4211 chars",0.21212121212121213,positive,right,unknown,2026-04-29
news,Benzinga,"President Donald Trump lashed out Thursday after a federal judge again blocked above-ground construction of his planned White House ballroom, escalating a legal fight over one of the most visible building projects of his second term.
Judge Again Bloc... [1298 chars]",2026-04-17T04:11:53Z,0,,,"President Donald Trump lashed out Thursday after a federal judge again blocked above-ground construction of his planned White House ballroom, escalating a legal fight over one of the most visible building projects of his second term. Judge Again Bloc... 1298 chars",0.175,positive,unknown,unknown,2026-04-17
news,The Gateway Pundit,"President Donald Trump has enthusiastically endorsed a clever viral proposal to rename Immigration and Customs Enforcement (ICE) to “National Immigration and Customs Enforcement,” a move that would force the mainstream media and leftist critics to re... [1141 chars]",2026-04-27T16:40:25Z,0,,,"President Donald Trump has enthusiastically endorsed a clever viral proposal to rename Immigration and Customs Enforcement ICE to National Immigration and Customs Enforcement, a move that would force the mainstream media and leftist critics to re... 1141 chars",0.05833333333333333,positive,right,unknown,2026-04-27
news,The Boston Globe,"The news media were accused of helping cover up former president Joe Biden’s slipping mental acuity until a halting, disastrous debate performance put it on national display and forced Biden out of the 2024 election.
It seems strange and troubling th... [3744 chars]",2026-04-16T19:26:47Z,0,,,"The news media were accused of helping cover up former president Joe Biden s slipping mental acuity until a halting, disastrous debate performance put it on national display and forced Biden out of the 2024 election. It seems strange and troubling th... 3744 chars",-0.20833333333333334,negative,unknown,unknown,2026-04-16
news,ZeroHedge,"Authored by Steve Watson via Modernity.news,
President Trump was reportedly on the verge of firing Director of National Intelligence Tulsi Gabbard — until longtime adviser Roger Stone stepped in at the last minute.
According to an Axios report citing... [4502 chars]",2026-04-10T21:40:00Z,0,,,"Authored by Steve Watson via Modernity.news, President Trump was reportedly on the verge of firing Director of National Intelligence Tulsi Gabbard until longtime adviser Roger Stone stepped in at the last minute. According to an Axios report citing... 4502 chars",0.0,neutral,unknown,unknown,2026-04-10
news,Newsmax,"Democrats and the mainstream media want President Donald Trump and the U.S. to lose the war in Iran, Rep. John McGuire, R-Va., told Newsmax on Thursday.
Appearing on Newsmax's ""Wake Up America,"" McGuire, a member of the House Armed Services Committee... [3666 chars]",2026-04-09T12:40:40Z,0,,,"Democrats and the mainstream media want President Donald Trump and the U.S. to lose the war in Iran, Rep. John McGuire, R-Va., told Newsmax on Thursday. Appearing on Newsmax's Wake Up America, McGuire, a member of the House Armed Services Committee... 3666 chars",0.0,neutral,right,unknown,2026-04-09
news,The Gateway Pundit,Press Secretary Karoline Leavitt absolutely TORCHED the dishonest mainstream media for peddling Iranian regime propaganda and falsely claiming President Donald Trump had accepted Tehran’s ridiculous 10-point “wish list” as some kind of legitimate dea... [2522 chars],2026-04-08T22:00:00Z,0,,,Press Secretary Karoline Leavitt absolutely TORCHED the dishonest mainstream media for peddling Iranian regime propaganda and falsely claiming President Donald Trump had accepted Tehran s ridiculous 10-point wish list as some kind of legitimate dea... 2522 chars,-0.05555555555555556,negative,right,unknown,2026-04-08
news,Arkansas Online,"Many ""conservatives"" feel they have been mislabeled for a long time now, with still more damage done more recently by the manner in which the mainstream media routinely refer to Donald Trump and his MAGA acolytes as such.
I've never really felt like ... [5476 chars]",2026-04-06T07:42:00Z,0,,,"Many conservatives feel they have been mislabeled for a long time now, with still more damage done more recently by the manner in which the mainstream media routinely refer to Donald Trump and his MAGA acolytes as such. I've never really felt like ... 5476 chars",0.19285714285714284,positive,unknown,unknown,2026-04-06
news,New York Post,"When it comes to the war against Iran, the first drafts of history are being especially unkind to the free world’s architects.
So much so that, in certain pathetic quarters, the ayatollah and his henchmen get better press coverage than President Trum... [7002 chars]",2026-04-26T03:41:42Z,0,,,"When it comes to the war against Iran, the first drafts of history are being especially unkind to the free world s architects. So much so that, in certain pathetic quarters, the ayatollah and his henchmen get better press coverage than President Trum... 7002 chars",0.08061224489795918,positive,leans right,unknown,2026-04-26
news,Fox News,"NEWYou can now listen to Fox News articles!
President Donald Trump ripped ""Fake News CNN"" in a post to Truth Social on Monday about retrieving nuclear material from Iran.
Trump also slammed ""other corrupt Media Networks and Platforms"" in the post.
Th... [2745 chars]",2026-04-21T14:02:31Z,0,,,NEWYou can now listen to Fox News articles! President Donald Trump ripped Fake News CNN in a post to Truth Social on Monday about retrieving nuclear material from Iran. Trump also slammed other corrupt Media Networks and Platforms in the post. Th... 2745 chars,-0.2729166666666667,negative,right,unknown,2026-04-21
news,Washington Examiner,"President Donald Trump raged against the news media in a Truth Social post Monday afternoon, saying that Iran is “confused” over who is winning the war because of media reporting on the war.
In a Truth Social post on Monday afternoon, Trump claimed t... [947 chars]",2026-04-20T20:26:55Z,0,,,"President Donald Trump raged against the news media in a Truth Social post Monday afternoon, saying that Iran is confused over who is winning the war because of media reporting on the war. In a Truth Social post on Monday afternoon, Trump claimed t... 947 chars",0.04166666666666666,neutral,leans right,unknown,2026-04-20
news,The Arizona Republic,"There is a recurring pattern in media coverage and political response to Donald Trump's social media posts.
This cycle often begins with Trump posting a controversial take on a current event, followed by public outrage.
Supporters then defend the pos... [4470 chars]",2026-04-20T18:31:32Z,0,,,"There is a recurring pattern in media coverage and political response to Donald Trump's social media posts. This cycle often begins with Trump posting a controversial take on a current event, followed by public outrage. Supporters then defend the pos... 4470 chars",0.11666666666666667,positive,unknown,unknown,2026-04-20
news,Forbes,"Key Facts
Big Number
37%. That’s Trump’s approval rating in an NBC poll published Sunday, a record low in NBC polling.
Crucial Quote
“Because Israel was determined to act with or without the U.S., our commander in chief and the administration . . . h... [2575 chars]",2026-04-20T14:51:51Z,0,,,"Key Facts Big Number 37 . That s Trump s approval rating in an NBC poll published Sunday, a record low in NBC polling. Crucial Quote Because Israel was determined to act with or without the U.S., our commander in chief and the administration . . . h... 2575 chars",0.0,neutral,center,unknown,2026-04-20
news,Al-Monitor,"By Phil Stewart and Idrees Ali
WASHINGTON, April 16 (Reuters) - U.S. Defense Secretary Pete Hegseth cited biblical scripture on Thursday to attack the media, comparing reporters to Jewish adversaries of Jesus Christ plotting ""how to destroy him.""
Heg... [2603 chars]",2026-04-16T16:58:00Z,0,,,"By Phil Stewart and Idrees Ali WASHINGTON, April 16 Reuters - U.S. Defense Secretary Pete Hegseth cited biblical scripture on Thursday to attack the media, comparing reporters to Jewish adversaries of Jesus Christ plotting how to destroy him. Heg... 2603 chars",-0.1,negative,unknown,unknown,2026-04-16
news,Washington Examiner,"“I’m optimistic that sometime between June 20 and September 20, that we can have $3 gas again,” Bessent said. “And as I said this morning, too, we are going to be watching the gas stations, because they raise prices very quickly.”
In an interview tha... [2753 chars]",2026-04-15T19:28:15Z,0,,,"I m optimistic that sometime between June 20 and September 20, that we can have 3 gas again, Bessent said. And as I said this morning, too, we are going to be watching the gas stations, because they raise prices very quickly. In an interview tha... 2753 chars",0.43333333333333335,positive,leans right,unknown,2026-04-15
news,The American Conservative,"Loading the Elevenlabs Text to Speech AudioNative Player...
Why does the U.S. mainstream media continue to mock America’s war efforts? Why does coverage of the Iran war appear to favor Iranian narratives?
Michelle Goldberg at the New York Times pulle... [9186 chars]",2026-04-15T04:01:00Z,0,,,Loading the Elevenlabs Text to Speech AudioNative Player... Why does the U.S. mainstream media continue to mock America s war efforts? Why does coverage of the Iran war appear to favor Iranian narratives? Michelle Goldberg at the New York Times pulle... 9186 chars,0.13636363636363635,positive,unknown,unknown,2026-04-15
news,The New York Times,President Trump vowed on Monday to pursue a “leaker” involved in disclosing details about the downing of a U.S. fighter jet in Iran late last week and indicated that the government would take action against an unnamed media outlet that disseminated t... [2723 chars],2026-04-06T23:38:55Z,0,,,President Trump vowed on Monday to pursue a leaker involved in disclosing details about the downing of a U.S. fighter jet in Iran late last week and indicated that the government would take action against an unnamed media outlet that disseminated t... 2723 chars,-0.06666666666666667,negative,leans left,unknown,2026-04-06
fact_check,PolitiFact,Fentrice Driskell - What does federal law say about partisan gerrymandering? Fact-checking Florida Democratic leader,"Fri, 01 May 2026 21:18:07 +0000",0,Fentrice Driskell - What does federal law say about partisan gerrymandering? Fact-checking Florida Democratic leader,False,Fentrice Driskell - What does federal law say about partisan gerrymandering? Fact-checking Florida Democratic leader,0.0,neutral,unknown,false_or_mostly_false,
fact_check,PolitiFact,Bernie Sanders - Bernie Sanders said the GOP bill removed 15 million Americans from healthcare. That’s premature.,"Thu, 30 Apr 2026 15:44:02 +0000",0,Bernie Sanders - Bernie Sanders said the GOP bill removed 15 million Americans from healthcare. That’s premature.,Mostly True,Bernie Sanders - Bernie Sanders said the GOP bill removed 15 million Americans from healthcare. That s premature.,0.0,neutral,unknown,true_or_partly_true,
fact_check,PolitiFact,"Tim Scott - Despite a partial government shutdown, Secret Service personnel are receiving paychecks","Wed, 29 Apr 2026 21:22:07 +0000",0,"Tim Scott - Despite a partial government shutdown, Secret Service personnel are receiving paychecks",False,"Tim Scott - Despite a partial government shutdown, Secret Service personnel are receiving paychecks",-0.25,negative,unknown,false_or_mostly_false,
fact_check,PolitiFact,Pine Tree Results PAC - Ad linked to Maine’s Susan Collins attacks Graham Platner’s 2013 rape comments. What are the facts?,"Wed, 29 Apr 2026 21:19:57 +0000",0,Pine Tree Results PAC - Ad linked to Maine’s Susan Collins attacks Graham Platner’s 2013 rape comments. What are the facts?,Half True,Pine Tree Results PAC - Ad linked to Maine s Susan Collins attacks Graham Platner s 2013 rape comments. What are the facts?,0.0,neutral,unknown,true_or_partly_true,
fact_check,PolitiFact,Social Media - This isn’t ‘unedited raw security footage’ of the White House correspondents’ dinner shooter,"Wed, 29 Apr 2026 20:59:39 +0000",0,Social Media - This isn’t ‘unedited raw security footage’ of the White House correspondents’ dinner shooter,False,Social Media - This isn t unedited raw security footage of the White House correspondents dinner shooter,-0.06581196581196581,negative,unknown,false_or_mostly_false,
fact_check,PolitiFact,"Donald Trump - Does the U.S. produce more oil than Russia and Saudi Arabia combined, as Trump said?","Wed, 29 Apr 2026 19:55:45 +0000",0,"Donald Trump - Does the U.S. produce more oil than Russia and Saudi Arabia combined, as Trump said?",Mostly True,"Donald Trump - Does the U.S. produce more oil than Russia and Saudi Arabia combined, as Trump said?",0.5,positive,unknown,true_or_partly_true,
fact_check,PolitiFact,Ron DeSantis - Florida redistricting: DeSantis overstates voters’ shift from Democrats to Republicans,"Wed, 29 Apr 2026 16:20:04 +0000",0,Ron DeSantis - Florida redistricting: DeSantis overstates voters’ shift from Democrats to Republicans,Half True,Ron DeSantis - Florida redistricting DeSantis overstates voters shift from Democrats to Republicans,0.0,neutral,unknown,true_or_partly_true,
fact_check,PolitiFact,Jay Collins - Florida governor’s race: Fact-checking whether Byron Donalds voted against military pay raises,"Thu, 23 Apr 2026 21:43:58 +0000",0,Jay Collins - Florida governor’s race: Fact-checking whether Byron Donalds voted against military pay raises,Mostly True,Jay Collins - Florida governor s race Fact-checking whether Byron Donalds voted against military pay raises,-0.1,negative,unknown,true_or_partly_true,
fact_check,PolitiFact,Robert F. Kennedy Jr. - RFK Jr. said there's more than one way to calculate a percentage decrease. That doesn't add up,"Thu, 23 Apr 2026 21:21:40 +0000",0,Robert F. Kennedy Jr. - RFK Jr. said there&#x27;s more than one way to calculate a percentage decrease. That doesn&#x27;t add up,Pants on Fire,Robert F. Kennedy Jr. - RFK Jr. said there's more than one way to calculate a percentage decrease. That doesn't add up,0.5,positive,unknown,false_or_mostly_false,
fact_check,PolitiFact,Joe Rogan - Joe Rogan exaggerates efficacy of psychedelic ibogaine for treating opioid addiction,"Wed, 22 Apr 2026 22:15:29 +0000",0,Joe Rogan - Joe Rogan exaggerates efficacy of psychedelic ibogaine for treating opioid addiction,Mostly True,Joe Rogan - Joe Rogan exaggerates efficacy of psychedelic ibogaine for treating opioid addiction,0.0,neutral,unknown,true_or_partly_true,
fact_check,PolitiFact,"X posts - Photo, video evidence disproves claim that Biden never entered Oval Office after 2024 election","Wed, 22 Apr 2026 21:21:38 +0000",0,"X posts - Photo, video evidence disproves claim that Biden never entered Oval Office after 2024 election",Pants on Fire,"X posts - Photo, video evidence disproves claim that Biden never entered Oval Office after 2024 election",0.0,neutral,unknown,false_or_mostly_false,
fact_check,PolitiFact,"Chris Wright - Solar and wind account for 3% of global energy, but are a growing power source for homes, businesses","Wed, 22 Apr 2026 21:03:32 +0000",0,"Chris Wright - Solar and wind account for 3% of global energy, but are a growing power source for homes, businesses",Half True,"Chris Wright - Solar and wind account for 3 of global energy, but are a growing power source for homes, businesses",0.0,neutral,unknown,true_or_partly_true,
fact_check,PolitiFact,Facebook posts - Facebook users shared a supposed video of Trump at Walter Reed hospital. It’s AI-generated,"Tue, 21 Apr 2026 18:58:27 +0000",0,Facebook posts - Facebook users shared a supposed video of Trump at Walter Reed hospital. It’s AI-generated,False,Facebook posts - Facebook users shared a supposed video of Trump at Walter Reed hospital. It s AI-generated,0.0,neutral,unknown,false_or_mostly_false,
fact_check,PolitiFact,Democratic National Committee - Would Trump’s proposed military budget be the largest increase since WWII?,"Mon, 20 Apr 2026 20:03:18 +0000",0,Democratic National Committee - Would Trump’s proposed military budget be the largest increase since WWII?,Mostly True,Democratic National Committee - Would Trump s proposed military budget be the largest increase since WWII?,-0.1,negative,unknown,true_or_partly_true,
fact_check,PolitiFact,"Social Media - This video shows a 2025 oil tankers collision, not a 2026 US strike on Iranian cargo ship","Mon, 20 Apr 2026 17:29:46 +0000",0,"Social Media - This video shows a 2025 oil tankers collision, not a 2026 US strike on Iranian cargo ship",False,"Social Media - This video shows a 2025 oil tankers collision, not a 2026 US strike on Iranian cargo ship",0.03333333333333333,neutral,unknown,false_or_mostly_false,
fact_check,PolitiFact,Restoration of America - SAVE America Act ad cites voter ID poll from before bill and misleads on international policies,"Fri, 17 Apr 2026 16:59:15 +0000",0,Restoration of America - SAVE America Act ad cites voter ID poll from before bill and misleads on international policies,Half True,Restoration of America - SAVE America Act ad cites voter ID poll from before bill and misleads on international policies,0.0,neutral,unknown,true_or_partly_true,
fact_check,PolitiFact,"Donald Trump - Thom Tillis is retiring, but he hasn’t left the Senate yet. Fact-checking Trump","Wed, 15 Apr 2026 20:10:42 +0000",0,"Donald Trump - Thom Tillis is retiring, but he hasn’t left the Senate yet. Fact-checking Trump",False,"Donald Trump - Thom Tillis is retiring, but he hasn t left the Senate yet. Fact-checking Trump",0.0,neutral,unknown,false_or_mostly_false,
